instance,insertion,first,random,mid,median 3,median 3 random,median 9,median 9 random,dual pivot
1312-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1313-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1314-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1315-10000,SAT:1.01:1.01:1.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1316-10000,SAT:1.01:1.01:1.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1317-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1318-10000,SAT:1.01:1.01:1.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1319-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1320-10000,SAT:1.01:1.01:1.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1321-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1322-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1323-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1324-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1325-10000,SAT:1.01:1.01:1.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1326-10000,SAT:1.01:1.01:1.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1327-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1328-10000,SAT:1.01:1.01:1.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1329-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.02:0.02:0.02:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1330-10000,SAT:1.01:1.01:1.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1331-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.02:0.02:0.02:0,SAT:0.0:0.0:0.0:0
1332-10000,SAT:1.01:1.01:1.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1333-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1334-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1335-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1336-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1337-10000,SAT:1.01:1.01:1.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1338-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1339-10000,SAT:1.01:1.01:1.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1340-10000,SAT:1.01:1.01:1.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1341-10000,SAT:1.01:1.01:1.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1342-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1343-10000,SAT:1.01:1.01:1.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1344-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1345-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1346-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1347-10000,SAT:1.01:1.01:1.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1348-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1349-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1350-10000,SAT:1.01:1.01:1.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1351-10000,SAT:1.01:1.01:1.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1352-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1353-10000,SAT:1.01:1.01:1.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1354-10000,SAT:1.01:1.01:1.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1355-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1356-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.02:0.02:0.02:0,SAT:0.0:0.0:0.0:0
1357-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1358-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1359-10000,SAT:1.01:1.01:1.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1360-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1361-10000,SAT:1.01:1.01:1.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1362-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1363-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1364-10000,SAT:1.01:1.01:1.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1365-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1366-10000,SAT:1.01:1.01:1.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1367-10000,SAT:1.01:1.01:1.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1368-10000,SAT:1.0:1.0:1.0:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1369-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1370-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1371-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.02:0.02:0.02:0,SAT:0.0:0.0:0.0:0
1372-10000,SAT:1.01:1.01:1.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1373-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1374-10000,SAT:1.01:1.01:1.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1375-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1376-10000,SAT:1.01:1.01:1.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1377-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1378-10000,SAT:1.01:1.01:1.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1379-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1380-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.02:0.02:0.02:0,SAT:0.0:0.0:0.0:0
1381-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1382-10000,SAT:1.01:1.01:1.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1383-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1384-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.02:0.02:0.02:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1385-10000,SAT:1.01:1.01:1.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1386-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1387-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1388-10000,SAT:1.01:1.01:1.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1389-10000,SAT:1.01:1.01:1.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1390-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
1391-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1392-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1393-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0
1394-10000,SAT:1.0:1.0:1.0:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.01:0.01:0.01:0,SAT:0.0:0.0:0.0:0
